code,name,segment,score,s_growth_block,s_value_block,s_tech_block,growth_pct,op_margin_pct,roe_pct,per,pbr,div_yield_pct,div_growth_years,tech_score,vol_ratio,margin_ratio,analyst_rating,ret_1m_pct,ret_3m_pct
1609,小型メディカル009,小型成長株,60.0,30.7,12.6,13.5,33.43829961976334,12.462361176414921,11.409862830964654,30.81818031691212,2.2133865737020204,1.9662883065324868,3,67.6162603954536,1.8434768338854082,6.701093790064306,3.536764281750004,4.321757774771694,32.104635479870936
1613,小型バイオ013,小型成長株,59.6,34.3,11.0,12.1,28.926536025438555,17.567302312222438,15.943678114405731,27.409495548053318,2.9714574589311273,1.8635089284515265,0,51.68865998345642,1.590715698975181,4.347503442477817,2.7407148005887962,4.55142461952015,12.872014709254582
1679,小型電機079,小型成長株,59.4,28.0,10.7,19.2,31.574533672768993,14.511551669044302,4.354644266288744,27.691942849930182,2.996844519146033,1.7727923614357406,0,77.90288881404973,1.5935709933851079,1.2329017037323569,2.2678665812139887,11.735359220896092,28.35181014058123
1641,小型マテリアル041,小型成長株,59.3,30.1,13.3,13.0,31.250730375192184,17.826712680681425,5.891363264812687,23.8259252828999,2.097278304792053,1.5275336936257993,2,37.9707761946493,1.4056278934943862,0.9105977957061988,3.357474809544192,-4.932235023923109,20.345929920615355
1645,小型テック045,小型成長株,59.3,32.2,7.9,15.7,36.28496598897045,18.434131643996018,9.608250605794279,31.07556996058737,2.9803870048935885,0.2833752380252613,4,70.00749703987938,1.6078493569429761,3.524544519763808,3.744843594079721,6.376325968954757,14.709119996300208
1619,小型電機019,小型成長株,58.8,23.4,10.1,20.9,13.5777354951067,10.954484280883396,19.914361195203668,29.209945255806883,2.0935947610432106,1.1053282873486918,1,100.0,1.6425619206711362,2.914875275280544,4.536022334229683,-6.046217003757073,15.13184187657317
1654,小型メディカル054,小型成長株,58.1,29.5,12.1,11.7,18.33273380357474,18.24258052694252,20.72948239889324,29.44042907585248,2.595107084904959,1.5571183686744448,4,56.52608978398847,1.6651536560887732,5.724949072341545,4.912367194619561,9.455629755411751,14.529666759987117
1625,小型エナジー025,小型成長株,58.0,29.2,9.5,14.4,26.431010562230654,13.334617789943666,12.399573774656279,36.27899397852633,3.64666449171002,1.2774105734360883,7,56.04397627992449,2.3114867243146904,4.5765277983639905,5.0,-2.1548915606948666,5.727856973391901
1617,小型製作所017,小型成長株,57.4,33.6,9.2,12.4,33.75010995723665,14.149168935633192,15.793855173688792,31.351091089645376,2.350051501251493,1.3471223054393402,0,52.04237537438413,2.0634715716061494,5.354383843260365,2.834899598307366,0.5985419389937565,6.252840770507934
1615,小型テック015,小型成長株,57.1,29.0,7.1,18.8,22.622853794138432,12.14693473230069,18.130948340534317,27.881452840984892,2.2272109727570792,0.0,0,76.58358510910696,2.638269344771545,3.710898623141057,2.7877155879037563,-2.1097912497052835,20.623458755667187
1643,小型バイオ043,小型成長株,57.1,32.6,8.4,13.8,25.39398509964151,14.096637118336949,20.001829584406654,28.040407204609732,2.2619500365269736,0.5531141441727172,0,70.31047058469792,1.7949251231576362,8.044552866047072,2.902531207516476,3.3932325579489038,7.090897706741412
1665,小型化学065,小型成長株,56.9,26.6,13.3,14.1,39.934702400087886,2.7964786950102756,11.05833048433677,27.977865846109648,2.2532002554020547,1.699825832128283,4,62.14041686720627,1.364663122328153,3.3984776983830356,3.316170677081751,4.529761831245424,11.744010781798405
1647,小型製作所047,小型成長株,56.3,23.3,9.4,21.4,23.923370833024723,11.498925706218687,5.5597162803407345,34.51365641784435,1.8846331711305424,1.5969436900282155,0,91.82828480211766,1.874775269463073,1.7855138324267494,2.6663339582317547,8.63315123134586,10.851462431477998
1642,小型ネットワーク042,小型成長株,56.0,34.7,6.5,12.8,25.02370100827259,23.53974246673441,17.239366447486713,25.462514465064984,3.3726490652921397,0.0,0,68.99656557735199,0.42087516862603636,3.5331105871190105,2.5837893663052633,5.607842330919581,1.0671637034328398
1662,小型製作所062,小型成長株,56.0,23.5,10.8,18.5,16.055036739564393,13.394857921100122,14.805005518157202,32.29717443827605,2.734275721437144,1.879123779324209,2,77.27124813331824,1.2550738957054248,0.3373409401764449,3.614687190414818,9.351944378879754,20.904167981690833
1691,小型ホールディングス091,小型成長株,55.9,27.6,9.5,16.8,18.174680603870765,13.755782071329948,22.568930200342116,26.33597074723799,3.667194919271421,0.8390450855645601,3,64.25925460940473,1.923925813150062,2.366043096864508,2.6127611815846516,1.1685428577378696,15.196524515889092
1671,小型マテリアル071,小型成長株,55.8,26.3,9.8,17.2,22.53744887723185,12.066581787558587,12.912830515254955,27.761426611430956,2.9223735289145645,0.0,7,60.34881035637797,1.7903113097234926,1.1194175852387565,3.0231997910005997,0.9661048020775134,31.636685174102542
1605,小型化学005,小型成長株,55.7,25.7,15.2,11.3,21.470458938489912,11.961346141977835,13.129810567167524,15.983117568845023,2.2680924522585593,1.7832399694454042,0,48.08024706959512,2.1547628182572,6.012457921713292,3.8135923777289134,2.2692959957679966,11.126347218604117
1675,小型テック075,小型成長株,55.7,29.2,12.1,12.8,27.330298260105153,16.54187662508974,8.648131628544593,28.51906474472377,2.1703918323016387,0.46740333922848737,8,64.7225167967326,0.9062367120064133,3.9246036131950452,2.318563259149352,-2.19406235509007,1.5065223686145082
1696,小型運輸096,小型成長株,55.7,27.0,8.6,17.0,19.4137392118691,16.067397720278606,15.306750559928531,24.51208910820877,3.1282087217793193,0.617921070651483,0,54.27536342487224,2.0394943200711895,0.5727496380701766,3.490152960332432,14.511567285111722,4.872644563874232
1677,小型製作所077,小型成長株,55.6,29.6,10.0,12.6,20.625129608104018,19.89668904859603,15.79685033653679,19.1965480390794,2.0285040795155327,0.0,0,61.374784570077345,1.8073220240409111,5.8592851500685015,3.6465400709800657,2.3259226636807413,-10.986894923558491
1700,小型エナジー100,小型成長株,55.5,24.4,10.1,19.2,21.98742396424643,14.55090288890679,7.775955528467064,28.63891716761609,3.15797929732206,1.1276005842711285,3,88.42694221145217,1.968483270957171,3.728330304295387,2.4625933184933775,1.3999683517332837,11.364426176991016
1666,小型運輸066,小型成長株,55.4,26.5,15.0,11.5,24.019594516739144,17.766060324139325,6.848699262007116,21.696016604601105,1.5760373793615334,1.6663974003575994,2,72.09481528678987,0.7852508808182658,6.812906621184249,2.9129192734837135,6.009234842667535,24.252615928140465
1689,小型ロジ089,小型成長株,55.3,20.4,14.4,17.4,4.983219651073107,20.86193717071788,17.51900064700717,21.704218984517155,2.797900249570622,1.819507060201324,3,65.66801573130262,2.0475770406562983,2.2847175446378034,3.424942758931703,4.89290817024565,10.72685542794749
1607,小型システムズ007,小型成長株,54.9,33.1,7.1,10.5,27.95466870999741,17.87614593425357,14.6370554759877,26.466161769713228,2.5497289240118253,0.0,0,51.803864569769615,0.938014118785283,4.391863140037795,4.357302295189608,-0.44837459397490065,17.401297228935647
1650,小型化学050,小型成長株,54.8,27.9,4.2,18.5,24.405716334541825,8.46708753106061,16.452786591371265,34.347008608773436,2.9906333807898298,0.0,0,73.1647800578369,1.5105993217561828,0.3,4.394264307094592,5.819939037522994,4.171104031999459
1684,小型メディカル084,小型成長株,54.6,24.6,9.5,16.6,16.30076101318272,16.93291168666741,13.979091939407306,17.73076374890066,4.130378178803877,0.0,3,70.01927899555946,1.6378183911645385,2.709761612109107,4.061802120912402,-4.3622048436585725,13.210054535912924
1658,小型バイオ058,小型成長株,54.4,25.2,9.0,16.2,17.0916595256868,18.40461731599599,12.90508700159569,27.746171645964406,2.215233797806374,0.7412173484192329,0,66.06043765658227,1.381875183688156,1.8996697202551196,4.193515471760476,7.561042880128552,8.623247190293021
1661,小型ホールディングス061,小型成長株,54.3,30.7,8.3,11.1,34.9129113841959,14.50450767573534,9.883854082769325,24.27163303871729,2.3456138148532197,0.0910409789541583,0,35.992432760030844,1.4024978111727904,2.5327334334232807,4.285727428354636,6.758459919601499,17.183812160935798
1699,小型メディカル099,小型成長株,54.3,35.2,5.5,11.7,38.47812719471793,13.056256490678125,23.57814915031252,36.361117057660366,1.5814424980576083,0.13404760424070827,0,61.56276544609669,1.4698428734431233,8.993230371716658,2.538217700420193,6.37381961398634,21.398092909613638
1627,小型ネットワーク027,小型成長株,53.7,27.7,10.0,13.6,21.37011366208498,17.20392567126321,13.155674264724889,22.908850147884152,2.0659858486206852,0.04796374634770795,2,62.51479494416627,1.6076718966443746,4.501463640383,2.898143259266497,13.793961010072087,10.787470075430306
1697,小型システムズ097,小型成長株,53.7,27.7,13.4,10.3,22.017192643421488,7.4799187138603935,21.136155708317858,27.500004238020313,2.8326387899558125,2.1543004655056226,3,47.23868281505868,1.176361037956342,4.490876348141938,2.900703155949648,-7.703459872723162,13.361110416331066
1688,小型バイオ088,小型成長株,53.6,33.5,9.5,8.5,28.56479435998125,20.260217818493313,12.736393119979313,34.083381004616534,1.7701291755651662,1.5130475652045332,0,33.274767016387145,0.9379297409178197,3.6099560495326872,2.7405606334259174,7.256441190174799,-7.698850660048208
1690,小型テック090,小型成長株,53.6,24.9,8.2,16.6,18.881555908633985,14.364341189142454,13.172037479927639,21.709434144792844,3.361257136930313,0.0,1,57.68495149103907,1.6790518063296078,0.3,4.112727851943567,0.9380579143270147,28.63955953732465
1648,小型商事048,小型成長株,53.1,26.5,9.9,13.3,20.645259943829075,20.36119430886049,9.256555633150217,28.547762633052727,3.468239455556614,1.6091174883856003,1,57.79969414465215,0.6305922687395342,1.6987590132026475,3.654687381259787,4.172706866346583,14.899124942794717
1644,小型ロジ044,小型成長株,53.0,28.5,10.8,11.5,23.696909609049793,15.908452672398068,12.733125777857445,34.51795550123819,2.3681143473716557,1.7861740478907122,3,62.783461441818964,1.3425316796214273,7.968001965716466,2.7463930794063365,6.7875990618104876,4.99737115709441
1655,小型エナジー055,小型成長株,52.9,27.3,12.1,10.9,21.567398591696733,16.786982785968114,12.42163578760275,29.13784299413433,2.0594866148283875,2.097057196491159,0,55.22198831184578,1.5487966304259069,7.18377638379955,3.061853612118138,1.0039051162376218,7.3901969919944746
1636,小型運輸036,小型成長株,52.7,23.5,10.0,15.2,15.994416507966712,18.21969535445778,11.186945247815414,25.312801529341236,4.168284760787872,1.152462497188714,3,56.34538658624205,1.201814166181611,0.3,4.174992425538846,7.689858234538274,11.85000808143904
1618,小型商事018,小型成長株,52.6,29.6,10.1,10.7,27.861116531723926,9.000076095948014,14.783563195179763,32.481080863805765,2.7382281847948295,1.8100636968649277,1,59.15059918210954,1.0113768844340718,5.430919225716369,2.7867836424169035,7.098630906290355,13.144207194488782
1635,小型化学035,小型成長株,52.6,24.0,7.9,17.6,21.35114274760511,11.575998002488815,10.198363835851161,30.15075745820061,2.1743705631938695,0.0,3,72.34385396322278,1.4001840876611835,1.5337748246579839,3.4711484327114284,-3.787194209881532,1.6732328397480885
1610,小型エナジー010,小型成長株,52.5,31.3,5.7,11.9,29.740403327929084,12.395100798081389,13.0259322432951,29.172285495632792,3.053269061223488,0.0,0,47.02697960395583,1.0176307784943288,2.4411167748494957,3.9077685136720035,3.9864250620515698,16.35673526012226
1698,小型フーズ098,小型成長株,52.4,22.5,8.6,18.3,10.158298711001525,22.08140876781863,13.883938188815764,22.568949659538546,2.310957309736282,0.0,0,81.29381764573259,2.6158930727461955,4.907513723758125,3.3263659691031764,2.4082437460765003,2.5220502370836524
1659,小型ロジ059,小型成長株,52.3,25.2,6.8,15.3,23.16394437628248,13.580887392490181,8.662045313683631,28.422977374126983,2.365291771634838,0.0,0,56.54506763630465,1.7834853297918616,2.3496131639180526,5.0,10.314113921916395,29.651961591925737
1620,小型化学020,小型成長株,51.9,27.5,8.8,11.2,37.95542795744858,13.41900357820123,4.333494776759606,25.624492213536413,3.8181626286713257,1.1760695963207712,0,50.66562947077757,1.2201498644250934,4.250156191297194,4.4705569063509225,11.314538076795026,19.47214618530954
1628,小型バイオ028,小型成長株,51.9,20.8,9.5,17.4,18.532584121747927,16.41193118666226,3.817448988124635,23.256793301662483,3.486750959084283,0.0,5,90.20045819446443,1.3152723310881258,4.125262981367358,4.295269667880821,2.199264871738882,24.41330624631418
1623,小型フーズ023,小型成長株,51.7,26.3,7.3,14.8,25.196198048361076,12.16202266919907,9.362131590893028,40.73004991039564,3.502244108732425,1.6219372011086766,3,44.94028697348968,2.138765095870137,2.0823612155788513,3.6266294385205167,-4.836339432787414,-10.490306207770235
1638,小型フーズ038,小型成長株,51.7,27.7,8.1,11.6,24.500319311860633,16.374081614315458,9.53992525383893,32.33364488306802,2.5336970673125916,0.5166568262925006,3,33.67804382891461,2.298513929925491,3.9283005865029765,4.424755367024339,-1.4525185397129103,2.9220185116616832
1630,小型テック030,小型成長株,51.1,22.3,9.8,16.6,20.084010915306028,12.108573913178969,8.207704471523682,36.450693065478134,1.0225544577530354,1.5978592002792693,0,55.61386683387097,2.3461575780589063,2.3145640340399076,2.8559446767772716,4.217634566482818,18.96616862974686
1678,小型商事078,小型成長株,50.9,27.7,5.5,14.2,22.564716603338702,14.128850968474957,13.914643767694788,40.637441786219995,3.66841758233515,1.5850609182499857,0,53.766094514458615,1.4525776965357489,2.2042671767813635,3.8003716199880944,7.141453095294227,0.94030648334369
1670,小型エナジー070,小型成長株,50.6,29.3,9.8,9.0,28.7693877042229,11.76268180896759,10.869572148844673,28.151576986590342,3.17987344259223,0.7856659954880891,4,54.68516659319346,0.8358023972684452,7.158555662603725,2.9162930107660427,1.5893474976935162,13.210360147133787
1633,小型商事033,小型成長株,50.4,26.6,5.5,14.3,26.904353678166288,11.289596014027495,8.261568321804122,46.14268871573435,2.298899789353136,0.9001429124600765,0,65.0964314709256,1.0333872246553324,2.80354870286998,4.2360517326168985,7.832057410268442,20.82091429489783
1611,小型マテリアル011,小型成長株,49.9,20.8,12.3,13.7,12.205572719661907,11.691788985395274,15.936288308724201,31.56971474906081,2.2927983202684645,0.9616623863795537,8,62.68323727339851,1.1534065269287774,3.2872276991481115,3.4737416860214663,4.092989715856704,13.62374359188198
1622,小型システムズ022,小型成長株,49.9,19.4,5.3,20.3,16.030441971543606,8.645465020777404,10.445614558354261,30.459613509883404,3.03563659463914,0.0,0,84.6811359289108,1.5396075239020697,1.0493839564146255,5.0,4.826349606111412,18.612007511760893
1676,小型ホールディングス076,小型成長株,49.8,27.7,8.0,11.5,18.44552438243453,18.684844977946007,15.891990990084196,31.13797196948397,2.03075280408662,0.2586856445643514,2,51.69024026300857,1.3608167798494508,4.394445646553909,3.1209818550389583,6.356357534612151,33.11274147223482
1637,小型システムズ037,小型成長株,49.7,23.6,16.9,6.7,20.902186385309953,17.680721311305277,5.226449634600734,24.460712010677167,2.0045879959752284,2.5715092824867463,4,23.351532459563444,0.7431191866800122,3.361777787956525,3.02204783034206,-2.9462932484613304,37.33714685180587
1682,小型システムズ082,小型成長株,49.7,22.8,11.5,12.9,7.424334163455358,19.615510551304475,23.325121288504278,28.480495747738512,1.3124929125678884,1.4088905165770311,0,51.05971005003972,1.813288194895502,4.058197425922904,3.0095129797291187,1.1023662043900138,15.510032662649992
1616,小型ホールディングス016,小型成長株,49.6,20.5,10.1,15.2,7.8830715809258525,16.751725507024442,17.088558031314562,30.617676719397185,2.6462368296430094,1.3649406535468147,2,48.99377084650935,2.425206161187513,2.9669771167010706,4.0206018403599275,-9.511685696174288,29.317650593371148
1695,小型化学095,小型成長株,49.6,23.6,9.6,13.4,19.375443012595216,13.585514882592232,10.447710664857606,36.890413567252764,3.1358873258315514,2.173174917888648,2,64.46498105565139,1.0317010911948754,3.6214731597538203,3.410443140540352,-3.202683304205399,7.525670362755261
1632,小型製作所032,小型成長株,49.0,23.6,7.0,15.2,17.242181249808027,14.05123342008449,13.001350520440898,29.557668087419287,4.264168362576841,1.1362482463523704,0,68.8733809817681,1.5189399972447994,3.6782100438326237,3.5967578475169364,4.827930273951203,13.368654883335331
1606,小型運輸006,小型成長株,48.9,17.9,9.4,18.3,15.566800307400328,9.026134404856776,7.777917558457839,24.291673559288753,2.0756953065206782,0.0,2,67.22272045608187,2.3503963792141582,2.3969909369615356,3.6368804716986163,6.87627547564881,10.953949266493602
1672,小型ネットワーク072,小型成長株,48.7,23.5,12.6,10.3,17.313491145312938,17.790399934700456,9.747897736634023,25.284286362076337,2.62811488435952,2.0838451268293,0,39.318056005060214,0.5263474171550916,1.6424961844293895,2.750719959046314,-4.686887524542334,5.190227040623972
1646,小型ホールディングス046,小型成長株,48.5,24.1,12.2,10.6,16.871872672099492,22.468831203812464,7.747900283257264,30.56581731327847,2.575831480388997,2.5595472694492996,0,49.76526128831402,1.0150909683690874,4.182237091711099,2.3015594723450867,2.128829031453402,-11.828389874251418
1624,小型メディカル024,小型成長株,47.6,21.9,9.6,13.5,24.546329621224917,9.95450366402546,3.0541621435136346,31.24365701768245,4.284056539735552,2.1895602585800615,1,63.159215520545025,1.9438531283919567,5.619830435702832,3.125171424939441,5.2050662943474455,17.607377681174437
1685,小型エナジー085,小型成長株,47.5,23.5,9.6,12.2,17.48900258758033,10.613510289664841,15.14373893726773,34.4648712563181,2.5597209667141936,1.5806810899257775,2,46.93082023371585,1.3710239533794681,3.0609253965750933,2.8426720699956425,7.570897571935003,16.81575425245711
1663,小型商事063,小型成長株,47.1,26.3,8.1,8.8,25.37749329149952,12.257065170225063,8.966268742772039,31.310369614262683,3.0985131913387924,0.23910090915617377,5,47.10842073814319,1.2082383106044798,6.545565382214997,4.09486555018713,2.8519441646538644,17.448568515722606
1674,小型ロジ074,小型成長株,47.1,25.8,8.0,10.5,22.196398659231903,12.39328734981377,11.994051182526249,40.22276738175888,1.5665998340974712,0.5653231840777392,5,36.61395308939631,1.1781262873668747,2.6477307043782488,3.221368222356812,-4.575742957637303,21.143432724056474
1602,小型製作所002,小型成長株,46.7,14.6,11.6,16.8,11.43661482524472,2.8153725063698936,11.779456407389493,26.10180746103134,2.3440927115478987,1.0213752539762284,3,68.81549864288222,1.3419375640157565,1.6170807067663286,3.9326664782453724,5.075082556529183,24.660290298015802
1653,小型フーズ053,小型成長株,46.3,15.9,10.2,16.6,14.815857972686372,1.808312931101888,10.614395489909594,32.5656731552867,2.5528325680075357,1.6011783722817294,2,86.18518926471933,1.3523916464396695,4.4417066878218385,3.804708051628287,14.009611235787158,-6.479647676011336
1664,小型電機064,小型成長株,46.0,19.8,11.9,11.6,23.238337956190705,0.27193067511310787,8.467630252633093,27.69492029734431,2.5503719664084854,1.0471025648304206,5,57.2123558762293,0.9711726019385676,4.184732985319881,3.138701333145757,4.063618995068584,10.498715370163056
1667,小型システムズ067,小型成長株,45.4,20.9,10.9,12.2,14.104161953631426,11.268378207436665,13.895858873004372,45.144838452788235,3.0107873199964166,2.406361150630718,5,69.62418065690133,1.0054021141846605,5.507556499472823,2.201511726681562,14.605250742062552,16.400063698619064
1640,小型エナジー040,小型成長株,45.3,23.7,7.7,10.6,23.958210270389255,13.722619918718326,4.511888452409387,36.570029837583476,2.705392475077309,1.5464182196329606,0,60.032801131564234,1.0665738200383226,5.824797268974108,3.6491274779605405,7.202321160085329,30.29820976525975
1612,小型ネットワーク012,小型成長株,44.8,16.8,9.7,15.9,10.452425624505283,9.186847624570245,12.253323814642512,27.00839217986538,2.4036675075979996,0.6229864139235631,2,79.00944221744146,1.4503941323869745,4.318385769536856,2.966719758852863,8.432574341590891,18.508763571348283
1621,小型運輸021,小型成長株,44.8,18.3,11.8,10.6,11.346841919540134,7.360337430032794,15.666260106068817,19.927173412402635,2.6421030852519767,1.104150446186177,0,44.56327798154046,1.4529394677160907,4.506570517543297,4.249215016331005,8.642320608623312,14.883879139906334
1608,小型フーズ008,小型成長株,44.2,18.9,10.8,10.6,13.727110883762318,12.47538914530419,9.548352104111121,31.61137389163865,2.324848278310475,1.8116604137066468,1,51.30713322729304,0.8733473688274185,4.055768118531629,4.116174721780944,6.639927539221246,40.86597999697309
1631,小型ホールディングス031,小型成長株,44.2,19.1,7.5,15.0,18.465153741657044,6.130705347320573,8.671509095591173,35.68800313878712,2.852343752394858,1.251087283703822,1,51.12904146888115,2.3387847249377054,3.2612546573080547,3.0453040963782985,11.576854198132038,5.331675693591377
1656,小型マテリアル056,小型成長株,43.2,24.0,2.6,13.2,35.2711773408905,0.0,7.986309939257065,44.387732254957314,3.213617451444146,0.0,1,64.2141821892215,1.923062622952803,6.911103605080614,3.7108413450233724,1.7612701819222352,23.44501330517845
1639,小型メディカル039,小型成長株,42.6,21.2,8.6,9.8,12.704798227201502,15.251488363324194,13.32991650959123,25.213529084612915,2.0901515649803044,0.0,1,54.6194379674052,1.157196503820869,6.384761075036897,3.3341394574458127,12.620257603561551,7.600973807807641
1686,小型マテリアル086,小型成長株,42.2,16.0,11.6,12.0,9.274802413844656,5.742370023803211,15.123422266028772,23.108281427232793,3.0114288085702268,1.5809315781091884,0,37.59232941762867,2.3372158411976476,4.232827409332426,3.064607474661383,-0.6036427158775819,7.874709813112645
1634,小型電機034,小型成長株,41.0,18.0,6.1,14.1,7.830361292865097,23.184475849145066,7.040593445290624,37.17136488576319,3.51508070618704,1.3773327417846801,0,65.72861720675141,1.26453929467757,3.6522712287095254,3.200102192731552,-7.23166303943445,27.461409811815056
1657,小型ネットワーク057,小型成長株,40.6,16.6,11.1,10.5,16.413978425097113,8.833312520054854,4.2004556402177755,18.609229632997597,2.1724883907130095,0.0,2,41.41076713516736,0.2,1.7209588057389618,3.0225122818228645,1.3673030727682076,32.23429615171021
1683,小型フーズ083,小型成長株,40.1,21.5,7.9,7.5,18.72427557990106,8.453814331984963,11.337184092608199,30.037555739531104,2.6753275732262565,0.0,4,13.701394135019996,1.2768174224857824,2.4836427818029514,3.518543102297132,8.369970846816413,27.521177699132423
1669,小型メディカル069,小型成長株,40.0,20.7,8.1,7.0,22.543759769309002,6.216420239319583,6.404849081657439,28.07146609749179,4.186839999080874,1.3792698118988111,0,7.011214827851923,1.8665267965021899,3.426815730729242,4.313012775608295,-0.284307524268649,18.202549974302315
1629,小型ロジ029,小型成長株,39.4,20.2,6.3,9.5,16.630809638954627,11.611988533334102,9.003317678375131,30.05588319516882,3.6105783367958844,0.6158870678828358,0,43.51127719883732,1.6972997106852703,6.919409544109685,3.714979999451518,2.678620696092484,23.19420760220341
1668,小型フーズ068,小型成長株,38.9,13.6,6.2,14.8,0.7982116216145911,12.297469524840805,16.2697391046147,26.5778567617614,3.300504067695501,0.0,0,61.713982745143106,1.5157828336449575,2.9729081680878213,4.381832917313754,-0.10124425083434563,17.757987287988193
1687,小型ネットワーク087,小型成長株,36.1,20.2,4.7,7.4,12.475421311093518,18.41706087045295,9.116244231968395,34.561207529297604,2.519559756160992,0.0,0,15.764998004974501,1.4396157116629966,3.2937854559657147,4.059794197238374,-6.317829567900276,27.942396330362573
1673,小型バイオ073,小型成長株,36.0,17.0,5.5,9.7,5.88228415253268,8.910056381161594,19.002101999551,30.421528421686617,2.9312273705207694,0.0,0,42.495190640382944,1.4783950865519926,5.162718203508003,4.1218939337082565,8.783674174899998,5.149317631184669
1614,小型ロジ014,小型成長株,29.5,14.1,5.5,7.4,4.277759075172234,12.902030053706202,12.213410835757669,27.038242343061885,3.7911399922040876,0.0,0,15.980475630251988,1.2595416669129296,2.8878416025731983,2.9920182589325948,11.64606403690256,24.327410268043558
